question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Bactérias,Fácil,1.738568019000013,1349,0.00421,AC,0.08172320099947683,36,0,0,0,0,36
Quebra-cabeças,Difícil,5.583619490000274,1725,0.009325,TLE,15.0,25,0,0,19,0,44
Cápsulas,Médio,2.1058606729984604,1368,0.005045,AC,0.45465909499944246,27,0,0,0,0,27
Mina,Médio,3.122703105000255,1428,0.0069075000000000004,AC,0.07964515599996957,40,0,0,0,0,40
Pesos,Fácil,3.7027535300003365,1544,0.00621,WA,0.06392839200088929,11,13,0,0,0,24
Brigadeiros,Difícil,4.4892086510008085,2016,0.0092525,TLE,15.0,11,38,0,18,0,67
Cálculo,Médio,3.553269416999683,1642,0.0066300000000000005,WA,0.049679178000587854,0,29,0,0,0,29
Dengue,Médio,3.9808121580008446,1707,0.00818,WA,0.20771753699955298,0,10,0,0,0,10
Casamento de inteiros,Fácil,2.8999413959991216,1311,0.005640000000000001,AC,0.038849634998769034,20,0,0,0,0,20
O Fugitivo,Fácil,2.201443460000519,1669,0.006185,AC,0.02508329100055562,1,0,0,0,0,1
Rede Social,Médio,1.4892715949990816,1251,0.004177500000000001,AC,0.6764087510000536,30,0,0,0,0,30
Capital,Médio,1.383510784000464,1351,0.00419,AC,0.11342346900164557,39,0,0,0,0,39
Cifra da Nlogônia,Médio,3.3492025659998035,1531,0.00704,AC,0.05189688500104239,20,0,0,0,0,20
Entrevistas de emprego,Médio,2.7574109859997407,1991,0.007865,AC,6.982318074999057,29,0,0,0,0,29
Gangorra,Fácil,1.644830646999253,1260,0.004087500000000001,AC,0.1853396899987274,50,0,0,0,0,50
Bondinho,Fácil,1.3428249989992764,1047,0.0032425000000000006,AC,0.1112076760000491,26,0,0,0,0,26
Postes,Fácil,1.565214428001127,1245,0.00425,AC,0.10557458800030872,25,0,0,0,0,25
Pares de números,Médio,2.0543946029993094,1197,0.004805,AC,0.08746251100092195,31,0,0,0,0,31
Língua do P,Fácil,1.5376974810005777,1138,0.00382,AC,0.07914134000020567,22,0,0,0,0,22
Pirâmide_2018,Médio,3.794387691999873,1410,0.007375,WA,0.07394550700155378,4,31,0,0,0,35
Distância entre amigos,Difícil,2.5151167470012297,1336,0.0048525,WA,0.45691938500021934,0,30,0,0,0,30
Times_2016,Médio,4.379550846000711,1717,0.008905,AC,1.239204981999137,32,0,0,0,0,32
Jogo de par ou ímpar,Fácil,1.66856012900098,1238,0.004007500000000001,AC,0.06578187999912188,16,0,0,0,0,16
Dona Minhoca_2021,Difícil,7.689598904000377,1868,0.012820000000000002,WA,0.40128916800131265,13,16,0,0,0,29
Jogo de Pratos,Difícil,11.309246877999612,2818,0.018770000000000002,WA,2.7149696510005015,15,58,0,0,0,73
Cadeado,Fácil,1.4913237410000875,1627,0.005180000000000001,AC,0.07055337199926726,33,0,0,0,0,33
Baldes,Difícil,12.017827616999057,2368,0.01967,WA,1.370979183999225,1,32,0,0,0,33
Cobra coral,Fácil,1.1659653389997402,1130,0.0034625000000000003,WA,0.04744208800002525,17,8,0,0,0,25
Letras,Médio,1.7703941109994048,1138,0.0039700000000000004,AC,3.3098795709993283,64,0,0,0,0,64
Arquivos,Médio,2.0264338169999974,1163,0.004545,AC,0.25716611099960573,32,0,0,0,0,32
Bits,Difícil,3.0033117610000772,1262,0.005505,AC,0.2505252199989627,34,0,0,0,0,34
Código,Fácil,1.4893060689992126,1154,0.004035,AC,0.08159802700174623,28,0,0,0,0,28
Código_2017,Difícil,3.3732354690000648,1579,0.00676,WA,0.3558806539986108,16,11,0,0,0,27
Robô_2013,Médio,3.2926904169999034,1561,0.00754,AC,0.08454041099867027,30,0,0,0,0,30
Carrinho,Médio,3.150115005999396,1404,0.0063100000000000005,WA,0.11672893299873977,18,8,0,0,0,26
Basquete de robôs,Fácil,1.303316702000302,1186,0.00369,AC,0.09862713700022141,30,0,0,0,0,30
Fast-Food,Difícil,5.779914161999841,2080,0.0109875,WA,2.834888499999579,3,59,0,0,0,62
Gincana,Médio,3.099520544999905,1441,0.006602500000000001,AC,0.1294607170002564,102,0,0,0,0,102
Dona Minhoca,Difícil,7.029082720999213,1819,0.012535000000000001,WA,2.8829075379999267,1,55,0,0,0,56
Metrônibus,Difícil,5.399535639999158,2078,0.011057500000000001,WA,1.3732169569993857,11,71,0,0,0,82
Costa,Médio,2.6292575349998515,1349,0.0057225,AC,0.23124924500007182,20,0,0,0,0,20
Escalonamento ótimo,Médio,3.798370917000284,1501,0.006727500000000001,AC,0.7130444379999972,32,0,0,0,0,32
Arranha-céu,Difícil,3.2620958629995584,1549,0.007272500000000001,AC,0.7773371430012048,20,0,0,0,0,20
Tomadas,Fácil,0.961256967000736,1116,0.0031150000000000006,AC,0.060878259000674007,22,0,0,0,0,22
Bomba,Médio,9.30360605200076,2065,0.011825,WA,0.052399837999473675,0,20,0,0,0,20
Zero para cancelar,Médio,1.4016803599988634,1315,0.004325000000000001,AC,0.05080939899926307,5,0,0,0,0,5
Troca,Médio,2.417573710999932,1708,0.00647,AC,0.3376708409996354,28,0,0,0,0,28
Colorindo,Médio,3.6263310630001797,1740,0.0081875,AC,0.39274725500035856,103,0,0,0,0,103
Corrida_2013,Fácil,1.2924099699994258,1204,0.0037975000000000005,AC,0.06450208500064036,30,0,0,0,0,30
Sanduíche_2016,Difícil,4.939503666000746,1544,0.007885,WA,12.269530154000677,77,2,0,0,0,79
Matriz super-legal,Difícil,5.292260365999027,1583,0.008432499999999999,WA,1.66653954100002,22,3,0,0,0,25
Corrida_2012,Fácil,1.0944887030000245,1163,0.00332,AC,0.14291386600052647,30,0,0,0,0,30
Selos,Médio,2.3817214020000392,1240,0.0046,AC,0.23441674300011073,203,0,0,0,0,203
Banco,Médio,2.6343612820001,1394,0.0053225,AC,0.09811510899999121,60,0,0,0,0,60
Tapetes,Médio,1.3481322379993799,1331,0.0042775,WA,0.13626029800070683,1,53,0,0,0,54
Guerra por território,Fácil,1.5141867329984962,1268,0.0042575,AC,0.2759740260007675,30,0,0,0,0,30
